8.334900818	9.13368985	8.852632025	9.466615146
9.02971635	9.413947151	9.96926737	8.374045563
8.331051911	9.248818793	9.890986521	9.787607252
8.469209285	9.08046737	8.730839052	9.422802616
8.018418736	9.088550497	9.126436358	8.326591588
8.740401347	9.576592682	8.215786477	8.86832038
9.569898735	9.813302172	9.428313852	9.24686238
9.388368254	8.446222526	9.579768295	9.750921566
8.122470029	8.053643555	8.551370308	8.991120955
9.565701429	9.365131768	9.224214691	8.952793628
9.791769577	8.598775332	9.516076375	9.079929268
9.71113328	9.075671609	9.140057655	8.958054393
8.412000789	8.700973046	8.952088951	9.932538766
8.859583593	8.24855272	9.192826216	9.647091803
8.085276911	8.310559645	9.302962786	8.370053957
8.225401335	9.115070113	8.675626889	8.56178513
8.039854782	9.69508846	8.533321349	8.698641969
9.316248314	8.951612735	8.417390747	8.968504118
9.157199743	8.745402266	8.125210318	9.176827015
9.794203783	8.150946314	9.784146254	9.751926892
8.346077554	9.104812951	9.623227942	9.708355991
9.295117145	8.821083324	9.793056758	8.974686858
8.291048996	9.756203476	9.244351936	9.193132789
8.824268557	8.64029273	9.782877241	8.051089221
8.275265183	9.896968155	9.861512287	8.274262424
9.901539679	8.048559527	9.093069573	9.104836148
9.951455564	8.735877808	9.191888726	8.674505994
8.612266406	9.238990229	8.491310446	9.399632022
8.164781963	8.881522373	9.767210508	9.373021981
9.869409759	9.13638642	8.917313855	9.450217098
8.722527532	9.849769762	9.287266764	8.136939564
9.126336443	8.411834863	9.684454941	8.994227383
8.782408408	8.300039881	8.481581423	9.519035777
9.036659273	8.657041972	9.135031173	9.271634847
9.893458366	9.769197774	9.366852425	9.576683833
9.511833486	8.903954192	8.946889848	8.759858014
9.020922056	8.784302869	8.124041714	9.443487053
9.209883157	8.308866343	9.783465495	9.660225208
9.882593894	8.788106759	8.244460791	9.375289108
8.78130916	9.246928827	8.52959879	9.926172175
9.409212958	8.251184795	8.08556626	9.889425524
9.112961916	8.465290476	9.681592912	9.865512478
8.444512992	8.434677064	9.572292347	8.636313868
9.421847815	8.266686656	9.501307699	8.24969452
9.429161129	8.520249414	9.254784118	9.687708286
8.943263412	8.04966491	8.337126031	8.931828895
8.310868655	8.797725164	9.457241539	8.257668554
8.314889338	8.44695145	9.843080697	8.972366291
8.869534508	8.710065118	9.479233852	8.017536301
8.738858784	8.571300199	8.837856774	8.291094379
9.825102666	9.093395119	9.653576841	8.755842536
8.924030661	8.293178574	8.025581939	8.636389688
8.711430337	9.26431303	9.77529569	9.78156406
8.502847489	9.018323001	8.947977036	8.185134746
9.132335105	8.025245605	8.603852372	9.19291953
9.001024013	9.99448656	8.783061144	8.189325906
8.630848191	9.852502919	9.661924358	9.338185512
9.807131519	8.547966051	9.355671525	8.73664969
8.630365833	9.299032228	9.357117091	8.542630279
9.290905222	9.295840752	9.510868441	8.207374801
8.628282342	8.52480151	9.54400891	8.032365059
9.623476632	8.413408627	8.329251987	8.852456254
8.965295552	8.804747699	8.860076116	8.010923182
8.650380919	9.631899096	8.766097939	8.400813965
9.432834026	8.508386451	9.023258653	9.164073728
9.435426602	9.161505469	9.343640139	9.662894637
8.21442683	8.381822763	9.96243583	9.278180809
8.515961885	9.820224567	9.211513884	8.914804259
8.481427581	9.958819239	9.122775198	8.444908949
9.65177568	9.734229789	9.166562715	9.50728543
9.471789085	8.839223186	8.006367466	9.52236762
8.292164643	8.117746803	8.704301725	9.777849651
8.572832693	9.221680206	9.98600721	9.503941516
8.002039967	8.785112243	8.437782816	9.733460009
8.770485256	9.448802305	9.243092141	9.816713396
8.403514417	8.840532484	9.75801805	8.530483449
8.843302635	9.769108339	8.938133666	9.411145078
9.180813321	9.788114676	8.860008716	8.058651346
8.960369679	9.754412948	8.633971299	9.980632985
9.105625441	8.280006428	8.29684486	8.138180428
9.438980275	9.803155524	9.772576852	9.604863662
8.29357956	8.515768889	9.597073569	8.225771813
9.009831234	8.652347697	8.3032491	8.224238019
8.165630628	9.780592737	9.995450841	9.405639463
8.519371379	9.67282358	9.883671188	8.598125148
8.760327501	8.61849312	9.015417312	9.0795559
9.717700171	8.815899816	8.896392549	9.836328049
8.946319286	9.23917193	9.282649233	9.251430643
8.451146402	8.640775305	9.87988716	8.123426296
8.386218885	8.872768207	9.400936212	8.668463046
9.602595563	9.790543064	9.271040856	9.257342646
9.259443398	8.422483946	9.324036534	9.094668279
8.153253385	8.263658941	8.915520058	9.947593898
9.228488931	8.35257858	8.299285095	8.857287927
9.538671651	9.331522456	9.096275585	8.616185175
9.406539103	8.92068215	9.649178961	8.898751338
9.033439255	8.525211417	9.008085768	8.531598616
9.753915927	8.847243513	8.441455506	8.008268486
8.779580481	9.804044476	9.477100957	8.443090319
9.658369322	8.361995017	9.88383243	8.775272673
8.507717021	8.005069913	9.936682738	8.977244934
8.577671971	9.933609686	9.007286874	9.769278164
