8.339588508	7.167862566	7.448203355
6.290390928	6.25325089	7.285606139
6.158587223	7.873525055	8.039561009
7.144204087	8.953157429	7.670919258
8.046286677	7.532837615	8.240603101
8.301671384	7.664931414	6.0417309
7.317119299	6.134337384	8.207182012
8.692269617	8.432608631	8.815718939
7.451503112	6.101285845	8.78713058
8.797957217	6.213797141	6.302440395
7.831992625	6.421720209	7.768869287
7.003399111	6.86034398	8.670456181
8.775118733	8.424736694	7.220354036
7.976602091	6.794521253	8.642907744
8.578325067	6.942773387	8.190062415
6.401213987	6.537422354	6.094335295
7.316641008	8.038457429	7.083765331
7.425173223	8.539508111	6.576170711
6.873529825	6.748070843	8.115234185
6.231150484	7.459408148	6.090709019
8.471102178	7.10137556	6.804883942
8.784132225	6.027574119	7.729007665
8.86850316	7.84870992	6.501810879
7.131096308	8.596064843	6.706107178
6.678254334	8.634232063	7.359872717
7.138088121	7.776564971	6.060689284
8.107904243	8.065486821	6.565338284
8.186380731	7.022700518	6.823795227
7.462288457	8.372044286	8.249497622
7.716384061	6.054393671	7.592169137
8.566784671	6.218101811	8.64885233
7.865332321	6.972355248	7.404083177
7.728735059	8.738611527	6.546365552
6.813190492	6.930294261	7.493471256
7.084719719	7.205134651	7.066626299
6.938866327	6.293412239	7.738513112
6.836739795	6.199956028	8.86904023
8.564745434	8.926699156	8.243564767
8.138631954	7.787535573	6.110625977
7.092380052	7.61554127	6.570581975
8.709688468	7.521174652	6.411511611
8.605731404	7.592851033	8.579674185
6.800707957	6.713668733	6.954812914
6.15299673	8.743236868	7.325484397
7.436201952	6.262813078	8.605152309
6.343480032	7.28347791	6.420481385
7.980117591	7.508101059	6.429102651
6.603738213	7.016437599	7.996110258
6.219340692	8.480247636	7.825212265
6.18746419	6.566293506	6.981448589
7.646080991	7.138717718	7.806031093
7.255708417	7.197954817	6.137583476
8.610344901	6.81694021	7.50258638
7.453571923	8.450403657	6.318138412
7.494792575	7.239594908	6.544823827
7.902165606	8.383477952	6.680806449
6.667090025	8.150567031	6.76245425
7.669336889	6.971403477	6.922605742
8.137110294	7.422248283	6.166001796
6.545329872	7.989647438	7.000064509
7.144972997	8.340308436	7.026230178
6.744087561	7.666484831	7.556032756
7.109682803	7.369789623	8.488662775
6.294387632	7.601641302	6.566169934
7.032336785	7.78860243	7.005628858
6.378609318	8.127354938	6.553582735
8.55797217	6.976697373	8.145832324
8.351204971	6.756464571	8.248845694
8.120841645	8.814177043	6.712452484
6.480355942	7.734634383	6.085412629
8.91780335	7.835552214	8.555615084
6.363079328	7.254595703	6.38149451
8.440359737	6.40604641	6.840493761
8.99081018	8.470848704	6.782679492
7.956355825	8.372723588	6.806339016
8.292524285	6.004764966	7.909243226
6.470189807	6.935590201	8.61753196
8.971077214	6.240459592	8.052590898
8.272281047	8.481833162	8.299387163
7.364976354	7.026599378	6.646435966
7.560212232	6.856110796	6.777373864
6.300156724	8.872366754	6.673411777
8.84103341	7.009783741	7.312855806
8.336031396	6.250027882	7.89145798
7.174913165	7.676593133	6.897618972
8.665132036	8.137448019	6.132162036
8.685618383	7.942898432	8.110811116
8.655587605	8.634518368	7.694641619
7.09123952	7.435745282	8.405761409
8.312001661	6.819114409	6.301701494
6.592068903	6.293940492	8.040599187
8.843179088	7.702839249	6.614366764
8.991228211	7.282266583	7.480875466
8.515980888	7.548003724	6.62021266
6.961096311	8.739370305	8.175097032
6.823605807	8.042177375	8.404157757
8.211567224	8.320455713	8.949213321
7.194595645	7.576701033	7.607579963
6.050320057	6.278760044	8.751198308
6.796605266	8.42279171	8.752175026
8.212427599	7.493463895	6.031235182
7.105183928	6.784775127	7.899039715
8.895582835	8.345771273	8.157374016
6.577780498	7.194898831	8.490535786
6.121507551	6.936127353	7.740917442
8.122406693	8.39710831	6.57045766
7.803710098	6.137364827	6.517470336
6.417259638	6.123502268	8.539075257
7.5703731	6.454447827	6.968447
7.616301158	6.94903536	8.357462236
7.175320288	8.405909887	7.215540816
7.985813855	8.381706263	6.183470488
7.230781246	7.64712048	8.702491076
7.959678322	6.203754555	7.292256196
6.751652973	6.393924588	7.717524938
6.873948683	6.720891244	8.189579831
7.045581435	6.767317107	6.507476652
8.20011727	7.673629161	7.097384828
7.861950181	6.823853004	6.984726698
7.729571775	6.653465364	8.826623157
7.044538012	6.503921516	7.04067381
7.739448291	6.162296566	8.847750114
6.834016404	8.748674241	6.13039244
7.551066233	6.286923018	7.362460751
6.195445729	8.230090046	6.920192726
8.264669955	6.450565085	8.771820958
6.217237196	6.639611056	8.903970657
6.713753182	7.09093059	8.012909729
8.623495698	6.100366879	8.859275315
6.098103483	6.186070995	7.74963179
8.785916544	6.440544784	8.582929012
8.131362549	8.188250892	8.692806756
7.711245195	7.01729707	7.59513419
7.243185681	6.994651067	6.9258246
7.403789061	7.951353787	8.854616029
6.192686602	6.473864569	8.404511702
8.159808638	8.945636213	7.235653159
6.461008028	8.767527092	8.313668855
8.957608448	8.150917483	8.782832911
8.085591912	7.053078301	8.835424957
6.752579401	6.990090487	6.26530073
7.984572495	8.311466901	8.445211715
7.944833014	8.329384147	8.103608685
8.562301613	6.420039385	6.697148825
6.988970387	8.711607417	6.694684951
7.267474733	7.551703995	8.936456261
8.27544781	7.227284616	7.373081382
7.633719331	8.997390849	6.124154928
7.047768881	6.764440766	7.689274119
8.935825571	6.975457612	8.447486763
7.138553118	8.151208693	6.258733895
8.619506862	8.26296538	7.560735796
6.146109187	8.833750007	7.663194636
6.893844589	8.666594293	7.202044809
6.221017322	7.722601942	8.479266395
7.897960551	8.490401379	7.974156359
6.542389546	8.93894432	8.112352707
6.118377498	8.641892368	7.884037264
6.446143913	8.106171297	6.075893325
6.33913009	8.069780833	8.522775562
6.747900265	8.5612956	7.215221535
8.337222394	8.364180547	7.796454629
6.098472978	7.804128214	6.990687308
7.012781506	7.056099771	7.320339805
6.433910721	6.022337641	8.956020744
6.511967845	7.374235905	7.552922788
7.682780964	7.764324749	7.331311959
6.338962559	7.8194401	7.820924023
6.102370157	8.67961422	7.297488215
6.267487401	8.237148935	8.562083077
8.514295598	8.493982298	7.416015214
6.7684689	7.342648016	7.518847659
6.055748458	8.215256898	8.974262693
6.421081693	6.225113363	7.866371482
6.859524873	6.54023363	6.08226301
8.600187302	7.973438588	7.123592642
8.348128481	7.608885632	6.321846983
6.871023977	8.930437229	7.846025041
6.576979969	8.723985964	6.137704757
6.66566696	7.401051635	6.977997551
8.676685991	7.801253962	6.794089309
7.865849229	8.108812135	6.568900584
6.649385696	6.701192148	6.326284337
7.583548987	6.443063284	8.373493907
7.878654031	7.718212743	7.294292268
8.17742173	8.311322783	6.23870302
6.902923152	8.03309456	8.727704124
7.639277574	7.543603696	8.342148813
8.026525466	8.103245115	8.002812645
8.519702985	8.500376391	7.507159027
7.551187077	6.196991025	6.658045004
7.514933717	6.662444574	8.116615503
7.939614699	7.743064232	7.481177838
6.25375074	8.522684489	7.705663314
6.003289254	8.180652419	7.214678348
8.728181131	7.449612632	7.091928942
8.998305523	7.054332435	7.250077944
8.205458375	7.423144603	8.71609457
8.080812762	7.747640754	7.499394054
7.443421572	8.196370106	6.220942938
7.131820789	7.118228658	6.414063428
8.454347357	6.00332006	8.398611179
6.794801969	7.820987693	8.573786368
7.863257757	6.285145878	8.978954183
6.091441262	8.274014594	7.97298072
8.825633902	7.661517803	6.111033125
6.210263151	7.730811155	8.541323447
7.603146489	7.889801017	6.78830101
7.544585082	6.893365721	6.684825993
8.677182603	7.388929406	7.12051796
6.310632413	8.006073847	8.839691561
8.760696233	6.911826157	6.921709845
7.504935909	8.343999939	7.997435026
6.175482273	8.832097473	8.403117553
6.542757517	7.291795043	7.475021388
8.660443913	7.063239485	7.608688456
7.859070906	6.927149754	7.937235888
6.765080486	7.485829566	8.12523914
7.477133505	8.155039106	8.374751002
7.092706651	6.846226525	6.841536233
7.920538769	8.789348337	7.280326301
7.001450954	8.876311483	6.763465044
8.892036988	6.569044377	8.485874096
6.526110557	8.680539106	7.981764816
6.137767702	6.264059062	8.318552155
8.823933762	7.707110159	6.8256326
6.858072616	6.471371166	8.778541184
6.328101579	8.823327165	6.912946475
8.77738978	6.646024186	8.888589365
6.604754451	7.770846808	6.476869495
7.814942014	6.247741835	6.519749466
6.680438122	6.324559241	7.118334186
8.086938441	6.698332691	6.858752771
6.570498948	6.681538607	6.340488469
7.821808676	7.487514525	6.023332835
6.93495677	7.019701563	8.850634785
6.653155176	6.65217842	6.564406908
8.381743141	7.918372502	6.452092403
7.871331342	8.712103098	6.957610353
7.321757807	8.735912155	8.124296008
7.434865062	7.990047587	8.320464099
6.058898157	8.073999091	7.337960764
8.037561048	8.600260045	7.709352712
8.879945035	6.834013091	6.229066308
8.553788392	8.178087009	8.352049155
8.70909773	7.723400411	6.579082849
8.232263777	6.711576384	7.392102333
8.515773695	8.187611731	8.688853472
7.48804675	6.453295393	6.273852358
7.10895883	8.159692357	8.903515854
6.168203574	7.773005813	7.106555619
8.821777077	8.549888582	6.960596464
6.688157237	8.501378472	6.437127042
8.113665094	7.404100817	7.612039667
8.728303364	6.155594749	7.612610127
6.863883575	7.828688154	8.966377945
6.463090599	6.32789799	7.815566617
6.989907755	7.420186091	7.412216129
6.005140908	6.527266354	8.439033556
7.412519235	7.306896574	8.225065798
7.161121741	8.224258222	8.671626014
8.617825898	7.499401354	7.07369838
6.058422625	7.26279876	6.818516094
8.749404756	8.182396683	8.77975617
7.943798719	7.890294917	6.567843067
7.348985074	8.046421842	6.239816224
8.705303494	7.318989673	6.246993847
8.75132341	6.070273988	7.209724079
8.00692255	8.687405515	7.931869254
8.711916835	6.458914204	8.462024176
6.127452818	6.975859184	8.744272006
6.071419929	8.254311156	6.384071894
6.757046812	6.823918922	7.80123186
7.144828978	7.671329336	8.293706247
7.316172914	8.610652318	6.216540424
6.316793758	8.985389975	7.143146681
8.510419231	7.538955533	8.931014692
8.869696338	7.470615107	6.344782212
